"id";"prizeGroup";"memberId";"code";"locked";"token";"enteredCodeOn";"hasBeenPaidOn";"validUntil";"crypt";"tstamp";"hasBeenPaid";"ip"
"7362";"2";"0";"157409gb";;;;;;;;;
"7363";"3";"0";"099552ar";;;;;;;;;
"7364";"4";"0";"gbcd350t";;;;;;;;;
"7365";"5";"0";"0a565aco";;;;;;;;;
"7366";"6";"0";"01d7b81t";;;;;;;;;
"7367";"7";"0";"a196qd7p";;;;;;;;;
"7368";"8";"0";"8457df2h";;;;;;;;;
"7369";"9";"0";"s7b6cs7d";;;;;;;;;
"7370";"10";"0";"bd623d4d";;;;;;;;;
"7371";"1";"0";"ab02292t";;;;;;;;;
"7372";"2";"0";"c3a6a75u";;;;;;;;;
"7373";"3";"0";"3047c0fc";;;;;;;;;
"7374";"4";"0";"29c9acdl";;;;;;;;;
"7375";"5";"0";"d515155l";;;;;;;;;
"7376";"6";"0";"568o566j";;;;;;;;;
"7377";"7";"0";"532sfadb";;;;;;;;;
"7378";"8";"0";"9823a08p";;;;;;;;;
"7379";"9";"0";"1678a93d";;;;;;;;;
"7380";"10";"0";"b014423f";;;;;;;;;
"7381";"1";"0";"2fd6a0fc";;;;;;;;;
"7382";"2";"0";"c78ca1bg";;;;;;;;;
"7383";"3";"0";"dcb1aa8l";;;;;;;;;
"7384";"4";"0";"dd21f17d";;;;;;;;;
"7385";"5";"0";"9fa4a8qd";;;;;;;;;
"7386";"6";"0";"3c03435j";;;;;;;;;
"7387";"7";"0";"7645262b";;;;;;;;;
"7388";"8";"0";"4726f2bp";;;;;;;;;
"7389";"9";"0";"r39367br";;;;;;;;;
"7390";"10";"0";"rr82317f";;;;;;;;;
"7391";"1";"0";"abs61d4b";;;;;;;;;
"7392";"2";"0";"c2as4s8h";;;;;;;;;
"7393";"3";"0";"da0b4b4m";;;;;;;;;
"7394";"4";"0";"3cac46hf";;;;;;;;;
"7395";"5";"0";"0db9579a";;;;;;;;;
"7396";"6";"0";"74b6a7bc";;;;;;;;;
"7397";"7";"0";"20d2ffft";;;;;;;;;
"7398";"8";"0";"511c0u2d";;;;;;;;;
"7399";"9";"0";"b1ff5g0l";;;;;;;;;
"7400";"10";"0";"42b89s3h";;;;;;;;;
"7401";"1";"0";"d49a915c";;;;;;;;;
"7402";"2";"0";"b8n532ac";;;;;;;;;
"7403";"3";"0";"fdp80bfa";;;;;;;;;
"7404";"4";"0";"885a92bs";;;;;;;;;
"7405";"5";"0";"800a0cbq";;;;;;;;;
"7406";"6";"0";"i375ai6q";;;;;;;;;
"7407";"7";"0";"6ff7554i";;;;;;;;;
"7408";"8";"0";"1269080h";;;;;;;;;
"7409";"9";"0";"0032893a";;;;;;;;;
"7410";"10";"0";"8552c71d";;;;;;;;;
"7411";"1";"0";"15q3ab0b";;;;;;;;;
"7412";"2";"0";"4af4409c";;;;;;;;;
"7413";"3";"0";"96fammbs";;;;;;;;;
"7414";"4";"0";"965l322l";;;;;;;;;
"7415";"5";"0";"b2k5649l";;;;;;;;;
"7416";"6";"0";"563dc87o";;;;;;;;;
"7417";"7";"0";"913c24fa";;;;;;;;;
"7418";"8";"0";"874a363r";;;;;;;;;
"7419";"9";"0";"f0b4f5cb";;;;;;;;;
"7420";"10";"0";"f1bffdbf";;;;;;;;;
"7421";"1";"0";"ab7d3c3f";;;;;;;;;
"7422";"2";"0";"c726806t";;;;;;;;;
"7423";"3";"0";"adb8ccdk";;;;;;;;;
"7424";"4";"0";"06a11a4q";;;;;;;;;
"7425";"5";"0";"f5auf49g";;;;;;;;;
"7426";"6";"0";"f54393bb";;;;;;;;;
"7427";"7";"0";"2254253f";;;;;;;;;
"7428";"8";"0";"afd248bt";;;;;;;;;
"7429";"9";"0";"fac0i63a";;;;;;;;;
"7430";"10";"0";"c50408fg";;;;;;;;;
"7431";"1";"0";"2b30fb5a";;;;;;;;;
"7432";"2";"0";"jdc9d86h";;;;;;;;;
"7433";"3";"0";"73o5fa9g";;;;;;;;;
"7434";"4";"0";"3ca5b3bp";;;;;;;;;
"7435";"5";"0";"ad9b623u";;;;;;;;;
"7436";"6";"0";"1m60048a";;;;;;;;;
"7437";"7";"0";"bf5403fq";;;;;;;;;
"7438";"8";"0";"28d5aqcc";;;;;;;;;
"7439";"9";"0";"1a6b535t";;;;;;;;;
"7440";"10";"0";"a84j338n";;;;;;;;;
"7441";"1";"0";"831bd19q";;;;;;;;;
"7442";"2";"0";"a9f3cb3f";;;;;;;;;
"7443";"3";"0";"9662c96p";;;;;;;;;
"7444";"4";"0";"28i9037l";;;;;;;;;
"7445";"5";"0";"l19l18ad";;;;;;;;;
"7446";"6";"0";"ca283aaa";;;;;;;;;
"7447";"7";"0";"4f781b3m";;;;;;;;;
"7448";"8";"0";"3492b7db";;;;;;;;;
"7449";"9";"0";"8c32d83d";;;;;;;;;
"7450";"10";"0";"b41a1s2c";;;;;;;;;
"7451";"1";"0";"54b64dfk";;;;;;;;;
"7452";"2";"0";"7c8b013a";;;;;;;;;
"7453";"3";"0";"6a9c031s";;;;;;;;;
"7454";"4";"0";"a816151a";;;;;;;;;
"7455";"5";"0";"gc6gd4cn";;;;;;;;;
"7456";"6";"0";"04d14f9i";;;;;;;;;
"7457";"7";"0";"d4c517fl";;;;;;;;;
"7458";"8";"0";"dc58620h";;;;;;;;;
"7459";"9";"0";"44666c3d";;;;;;;;;
"7460";"10";"0";"fa0h2f8h";;;;;;;;;
"7461";"1";"0";"fd18926c";;;;;;;;;
"7462";"2";"0";"535ab4ch";;;;;;;;;
"7463";"3";"0";"6cc86bcl";;;;;;;;;
"7464";"4";"0";"rdbr366s";;;;;;;;;
"7465";"5";"0";"8f638b5t";;;;;;;;;
"7466";"6";"0";"1705b19k";;;;;;;;;
"7467";"7";"0";"6nn9104s";;;;;;;;;
"7468";"8";"0";"f9905abu";;;;;;;;;
"7469";"9";"0";"cbcbp80p";;;;;;;;;
"7470";"10";"0";"f636d3cc";;;;;;;;;
"7471";"1";"0";"sc6s396d";;;;;;;;;
"7472";"2";"0";"932cd59f";;;;;;;;;
"7473";"3";"0";"22172f2j";;;;;;;;;
"7474";"4";"0";"649a8f1f";;;;;;;;;
"7475";"5";"0";"a05b967d";;;;;;;;;
"7476";"6";"0";"55b67dfh";;;;;;;;;
"7477";"7";"0";"d6858d9c";;;;;;;;;
"7478";"8";"0";"bp5d8b5p";;;;;;;;;
"7479";"9";"0";"153a2kca";;;;;;;;;
"7480";"10";"0";"b1a2808h";;;;;;;;;
"7481";"1";"0";"fc3b5f4r";;;;;;;;;
"7482";"2";"0";"92804bdh";;;;;;;;;
"7483";"3";"0";"4f1cffdr";;;;;;;;;
"7484";"4";"0";"t50c3f0t";;;;;;;;;
"7485";"5";"0";"01ac4fbs";;;;;;;;;
"7486";"6";"0";"5cc27cdc";;;;;;;;;
"7487";"7";"0";"1d31d42u";;;;;;;;;
"7488";"8";"0";"006435bo";;;;;;;;;
"7489";"9";"0";"491cc59t";;;;;;;;;
"7490";"10";"0";"51103b0l";;;;;;;;;
"7491";"1";"0";"519f554d";;;;;;;;;
"7492";"2";"0";"d7aadaph";;;;;;;;;
"7493";"3";"0";"gfd1fbck";;;;;;;;;
"7494";"4";"0";"02272a6c";;;;;;;;;
"7495";"5";"0";"10996pff";;;;;;;;;
"7496";"6";"0";"2bu58u0p";;;;;;;;;
"7497";"7";"0";"5fflf96k";;;;;;;;;
"7498";"8";"0";"n4801a7q";;;;;;;;;
"7499";"9";"0";"f002cbld";;;;;;;;;
"7500";"10";"0";"ccabc97b";;;;;;;;;
"7501";"1";"0";"0a841c5d";;;;;;;;;
"7502";"2";"0";"bc41cb1d";;;;;;;;;
"7503";"3";"0";"a64938fc";;;;;;;;;
"7504";"4";"0";"686786af";;;;;;;;;
"7505";"5";"0";"9db0876d";;;;;;;;;
"7506";"6";"0";"79b385pm";;;;;;;;;
"7507";"7";"0";"0b3a3bci";;;;;;;;;
"7508";"8";"0";"b4da2r5l";;;;;;;;;
"7509";"9";"0";"a4454b7s";;;;;;;;;
"7510";"10";"0";"1930865u";;;;;;;;;
"7511";"1";"0";"7365c72d";;;;;;;;;
"7512";"2";"0";"890df0fn";;;;;;;;;
"7513";"3";"0";"3ffa054i";;;;;;;;;
"7514";"4";"0";"bab50a1i";;;;;;;;;
"7515";"5";"0";"0626bf5h";;;;;;;;;
"7516";"6";"0";"ah3542fs";;;;;;;;;
"7517";"7";"0";"95cb26bf";;;;;;;;;
"7518";"8";"0";"bub9u03s";;;;;;;;;
"7519";"9";"0";"9875064a";;;;;;;;;
"7520";"10";"0";"425b76cp";;;;;;;;;
"7521";"1";"0";"85f6b97s";;;;;;;;;
"7522";"2";"0";"bdd366ff";;;;;;;;;
"7523";"3";"0";"d88075dq";;;;;;;;;
"7524";"4";"0";"b6f6c47n";;;;;;;;;
"7525";"5";"0";"1b38fd3f";;;;;;;;;
"7526";"6";"0";"2130d28f";;;;;;;;;
"7527";"7";"0";"2519d11r";;;;;;;;;
"7528";"8";"0";"1c21905q";;;;;;;;;
"7529";"9";"0";"b061q07l";;;;;;;;;
"7530";"10";"0";"0557maco";;;;;;;;;
"7531";"1";"0";"2ff17d5f";;;;;;;;;
"7532";"2";"0";"d3cb710b";;;;;;;;;
"7533";"3";"0";"17fa4a0b";;;;;;;;;
"7534";"4";"0";"fddb7dia";;;;;;;;;
"7535";"5";"0";"a177p74r";;;;;;;;;
"7536";"6";"0";"29d0bb0j";;;;;;;;;
"7537";"7";"0";"414b279d";;;;;;;;;
"7538";"8";"0";"3575536j";;;;;;;;;
"7539";"9";"0";"1734f07u";;;;;;;;;
"7540";"10";"0";"1a7b1a1m";;;;;;;;;
"7541";"1";"0";"923afg7b";;;;;;;;;
"7542";"2";"0";"bd1d40ai";;;;;;;;;
"7543";"3";"0";"d135a4fn";;;;;;;;;
"7544";"4";"0";"3bdb754m";;;;;;;;;
"7545";"5";"0";"3f347a8c";;;;;;;;;
"7546";"6";"0";"8r24283l";;;;;;;;;
"7547";"7";"0";"c27c92bg";;;;;;;;;
"7548";"8";"0";"db52c81i";;;;;;;;;
"7549";"9";"0";"3a4f0a4d";;;;;;;;;
"7550";"10";"0";"7182kkkg";;;;;;;;;
"7551";"1";"0";"c0c8ad2h";;;;;;;;;
"7552";"2";"0";"b435t89u";;;;;;;;;
"7553";"3";"0";"1d3103dc";;;;;;;;;
"7554";"4";"0";"5a394f4n";;;;;;;;;
"7555";"5";"0";"3a61f44k";;;;;;;;;
"7556";"6";"0";"117dc7fk";;;;;;;;;
"7557";"7";"0";"a3b1034l";;;;;;;;;
"7558";"8";"0";"494331am";;;;;;;;;
"7559";"9";"0";"00033b2c";;;;;;;;;
"7560";"10";"0";"72u3uc6o";;;;;;;;;
"7561";"1";"0";"6956179b";;;;;;;;;
"7562";"2";"0";"0936b79f";;;;;;;;;
"7563";"3";"0";"88ba712n";;;;;;;;;
"7564";"4";"0";"2b06f62s";;;;;;;;;
"7565";"5";"0";"00ia4i4f";;;;;;;;;
"7566";"6";"0";"dt58c41l";;;;;;;;;
"7567";"7";"0";"dd41a14r";;;;;;;;;
"7568";"8";"0";"a37fabcc";;;;;;;;;
"7569";"9";"0";"073528qt";;;;;;;;;
"7570";"10";"0";"90dfd66s";;;;;;;;;
"7571";"1";"0";"1fd1708d";;;;;;;;;
"7572";"2";"0";"c3676aad";;;;;;;;;
"7573";"3";"0";"q352960c";;;;;;;;;
"7574";"4";"0";"6c17ccfn";;;;;;;;;
"7575";"5";"0";"bb2d234r";;;;;;;;;
"7576";"6";"0";"bd5c1dbq";;;;;;;;;
"7577";"7";"0";"df507bar";;;;;;;;;
"7578";"8";"0";"24gc216b";;;;;;;;;
"7579";"9";"0";"f511bn1q";;;;;;;;;
"7580";"10";"0";"72ch49fo";;;;;;;;;
"7581";"1";"0";"m7f3db9o";;;;;;;;;
"7582";"2";"0";"r9263c5r";;;;;;;;;
"7583";"3";"0";"b6a89fcq";;;;;;;;;
"7584";"4";"0";"5ff37r3r";;;;;;;;;
"7585";"5";"0";"789d9lbj";;;;;;;;;
"7586";"6";"0";"b260039i";;;;;;;;;
"7587";"7";"0";"6a6ac31d";;;;;;;;;
"7588";"8";"0";"a8624m5m";;;;;;;;;
"7589";"9";"0";"932f56at";;;;;;;;;
"7590";"10";"0";"h8936c4g";;;;;;;;;
"7591";"1";"0";"957d7a5o";;;;;;;;;
"7592";"2";"0";"3467497k";;;;;;;;;
"7593";"3";"0";"5bc0qb2l";;;;;;;;;
"7594";"4";"0";"b7b40o7o";;;;;;;;;
"7595";"5";"0";"1a6fac7f";;;;;;;;;
"7596";"6";"0";"2ica50cd";;;;;;;;;
"7597";"7";"0";"f2d3988j";;;;;;;;;
"7598";"8";"0";"213a9u3r";;;;;;;;;
"7599";"9";"0";"2965bq5h";;;;;;;;;
"7600";"10";"0";"4119563k";;;;;;;;;
"7601";"1";"0";"8bfa560a";;;;;;;;;
"7602";"2";"0";"6443a99s";;;;;;;;;
"7603";"3";"0";"74b49fad";;;;;;;;;
"7604";"4";"0";"ff48200a";;;;;;;;;
"7605";"5";"0";"c4bc073h";;;;;;;;;
"7606";"6";"0";"fdd48a8l";;;;;;;;;
"7607";"7";"0";"5dc0d45o";;;;;;;;;
"7608";"8";"0";"7125j85n";;;;;;;;;
"7609";"9";"0";"da314adj";;;;;;;;;
"7610";"10";"0";"0930c71m";;;;;;;;;
"7611";"1";"0";"2628c86r";;;;;;;;;
"7612";"2";"0";"j648c14b";;;;;;;;;
"7613";"3";"0";"a8g663ak";;;;;;;;;
"7614";"4";"0";"9ca3791k";;;;;;;;;
"7615";"5";"0";"d64c184d";;;;;;;;;
"7616";"6";"0";"697d8rfr";;;;;;;;;
"7617";"7";"0";"65p1a3pf";;;;;;;;;
"7618";"8";"0";"ad41d07s";;;;;;;;;
"7619";"9";"0";"5c27430g";;;;;;;;;
"7620";"10";"0";"134a545f";;;;;;;;;
"7621";"1";"0";"b4m19bas";;;;;;;;;
"7622";"2";"0";"cb6b6afh";;;;;;;;;
"7623";"3";"0";"4af2834j";;;;;;;;;
"7624";"4";"0";"186df15o";;;;;;;;;
"7625";"5";"0";"9d89831c";;;;;;;;;
"7626";"6";"0";"00ffc06g";;;;;;;;;
"7627";"7";"0";"2167dk7c";;;;;;;;;
"7628";"8";"0";"f243269o";;;;;;;;;
"7629";"9";"0";"1d0d872m";;;;;;;;;
"7630";"10";"0";"gfc5539l";;;;;;;;;
"7631";"1";"0";"88f4259t";;;;;;;;;
"7632";"2";"0";"b200358f";;;;;;;;;
"7633";"3";"0";"c6385n6n";;;;;;;;;
"7634";"4";"0";"d26h00hn";;;;;;;;;
"7635";"5";"0";"f632c70p";;;;;;;;;
"7636";"6";"0";"75f3304h";;;;;;;;;
"7637";"7";"0";"00f787tm";;;;;;;;;
"7638";"8";"0";"0b2a416j";;;;;;;;;
"7639";"9";"0";"a966796g";;;;;;;;;
"7640";"10";"0";"d38da7fb";;;;;;;;;
"7641";"1";"0";"7c9a0j1f";;;;;;;;;
"7642";"2";"0";"777961fk";;;;;;;;;
"7643";"3";"0";"4c4ba6aa";;;;;;;;;
"7644";"4";"0";"5b0729fd";;;;;;;;;
"7645";"5";"0";"33dbc90f";;;;;;;;;
"7646";"6";"0";"2da163ah";;;;;;;;;
"7647";"7";"0";"1b6ca6cg";;;;;;;;;
"7648";"8";"0";"4j75733k";;;;;;;;;
"7649";"9";"0";"53403b0d";;;;;;;;;
"7650";"10";"0";"286c248s";;;;;;;;;
"7651";"1";"0";"pc5bb2ag";;;;;;;;;
"7652";"2";"0";"mm94a74p";;;;;;;;;
"7653";"3";"0";"0b0kf5dn";;;;;;;;;
"7654";"4";"0";"89c07c9f";;;;;;;;;
"7655";"5";"0";"aa56c38a";;;;;;;;;
"7656";"6";"0";"27bc1c4f";;;;;;;;;
"7657";"7";"0";"fc21588t";;;;;;;;;
"7658";"8";"0";"60f2116i";;;;;;;;;
"7659";"9";"0";"9966743n";;;;;;;;;
"7660";"10";"0";"n91a50db";;;;;;;;;
"7661";"1";"0";"7823875t";;;;;;;;;
"7662";"2";"0";"f828cf8l";;;;;;;;;
"7663";"3";"0";"aaffd4cq";;;;;;;;;
"7664";"4";"0";"18af901p";;;;;;;;;
"7665";"5";"0";"03d2bc4q";;;;;;;;;
"7666";"6";"0";"ad7bb41o";;;;;;;;;
"7667";"7";"0";"b90b85fb";;;;;;;;;
"7668";"8";"0";"c61q4c4n";;;;;;;;;
"7669";"9";"0";"17n4520k";;;;;;;;;
"7670";"10";"0";"656d74cs";;;;;;;;;
"7671";"1";"0";"41b8621c";;;;;;;;;
"7672";"2";"0";"8c37a1bo";;;;;;;;;
"7673";"3";"0";"42d3d3dh";;;;;;;;;
"7674";"4";"0";"632c8ads";;;;;;;;;
"7675";"5";"0";"jfb6139o";;;;;;;;;
"7676";"6";"0";"555fu15n";;;;;;;;;
"7677";"7";"0";"04911fbc";;;;;;;;;
"7678";"8";"0";"006ffb7d";;;;;;;;;
"7679";"9";"0";"12ca2d0g";;;;;;;;;
"7680";"10";"0";"c3a8850j";;;;;;;;;
"7681";"1";"0";"d4982b2f";;;;;;;;;
"7682";"2";"0";"68c7472l";;;;;;;;;
"7683";"3";"0";"36c792ff";;;;;;;;;
"7684";"4";"0";"7a8758fm";;;;;;;;;
"7685";"5";"0";"9775670q";;;;;;;;;
"7686";"6";"0";"204f0cff";;;;;;;;;
"7687";"7";"0";"bb2918bk";;;;;;;;;
"7688";"8";"0";"b49c192s";;;;;;;;;
"7689";"9";"0";"5ba3f58i";;;;;;;;;
"7690";"10";"0";"93a67f8d";;;;;;;;;
"7691";"1";"0";"dfb6720h";;;;;;;;;
"7692";"2";"0";"534d8dma";;;;;;;;;
"7693";"3";"0";"5304384i";;;;;;;;;
"7694";"4";"0";"3a798p8a";;;;;;;;;
"7695";"5";"0";"h0a4cd9a";;;;;;;;;
"7696";"6";"0";"94ib4ddf";;;;;;;;;
"7697";"7";"0";"56f629tt";;;;;;;;;
"7698";"8";"0";"71c3ac0q";;;;;;;;;
"7699";"9";"0";"bllfa80u";;;;;;;;;
"7700";"10";"0";"6161an3u";;;;;;;;;
"7701";"1";"0";"aaduc05n";;;;;;;;;
"7702";"2";"0";"35f5271f";;;;;;;;;
"7703";"3";"0";"d5494fdb";;;;;;;;;
"7704";"4";"0";"4g47b9aa";;;;;;;;;
"7705";"5";"0";"85kc154r";;;;;;;;;
"7706";"6";"0";"11b51a7f";;;;;;;;;
"7707";"7";"0";"5830cg4t";;;;;;;;;
"7708";"8";"0";"09c69f4b";;;;;;;;;
"7709";"9";"0";"rfd4005p";;;;;;;;;
"7710";"10";"0";"4h66996h";;;;;;;;;
"7711";"1";"0";"a1f7a19d";;;;;;;;;
"7712";"2";"0";"8ja2jdjn";;;;;;;;;
"7713";"3";"0";"b6534b4a";;;;;;;;;
"7714";"4";"0";"966d879f";;;;;;;;;
"7715";"5";"0";"5a97673i";;;;;;;;;
"7716";"6";"0";"dcc636do";;;;;;;;;
"7717";"7";"0";"a49562gq";;;;;;;;;
"7718";"8";"0";"n947a5ds";;;;;;;;;
"7719";"9";"0";"9q7ca96d";;;;;;;;;
"7720";"10";"0";"13s9f15r";;;;;;;;;
"7721";"1";"0";"29tf66db";;;;;;;;;
"7722";"2";"0";"748f082f";;;;;;;;;
"7723";"3";"0";"ib0d7aam";;;;;;;;;
"7724";"4";"0";"3b47f85p";;;;;;;;;
"7725";"5";"0";"2dcad30r";;;;;;;;;
"7726";"6";"0";"f0294d8c";;;;;;;;;
"7727";"7";"0";"751d79fm";;;;;;;;;
"7728";"8";"0";"1f5a664d";;;;;;;;;
"7729";"9";"0";"3f74134q";;;;;;;;;
"7730";"10";"0";"l851903n";;;;;;;;;
"7731";"1";"0";"7739d2db";;;;;;;;;
"7732";"2";"0";"94899c8g";;;;;;;;;
"7733";"3";"0";"ab8bf25k";;;;;;;;;
"7734";"4";"0";"c160a67m";;;;;;;;;
"7735";"5";"0";"b56b9c5l";;;;;;;;;
"7736";"6";"0";"4c8552ac";;;;;;;;;
"7737";"7";"0";"39b3faft";;;;;;;;;
"7738";"8";"0";"af8c7f3b";;;;;;;;;
"7739";"9";"0";"ci2aa10d";;;;;;;;;
"7740";"10";"0";"26f5440d";;;;;;;;;
"7741";"1";"0";"k16d8b3c";;;;;;;;;
"7742";"2";"0";"b457qcdg";;;;;;;;;
"7743";"3";"0";"1591a1ai";;;;;;;;;
"7744";"4";"0";"c1o15a8p";;;;;;;;;
"7745";"5";"0";"2bt6ct9d";;;;;;;;;
"7746";"6";"0";"aba6bc0l";;;;;;;;;
"7747";"7";"0";"562f607m";;;;;;;;;
"7748";"8";"0";"jjd837bh";;;;;;;;;
"7749";"9";"0";"70a2724l";;;;;;;;;
"7750";"10";"0";"69b017qr";;;;;;;;;
"7751";"1";"0";"019sd74g";;;;;;;;;
"7752";"2";"0";"6fm25a4b";;;;;;;;;
"7753";"3";"0";"560074fb";;;;;;;;;
"7754";"4";"0";"a820d8ik";;;;;;;;;
"7755";"5";"0";"al1bbl4d";;;;;;;;;
"7756";"6";"0";"41a7dd1i";;;;;;;;;
"7757";"7";"0";"d2d6d0co";;;;;;;;;
"7758";"8";"0";"b5b98d1t";;;;;;;;;
"7759";"9";"0";"6a909b8f";;;;;;;;;
"7760";"10";"0";"b5dsdsdr";;;;;;;;;
"7761";"1";"0";"c54g818p";;;;;;;;;
"7762";"2";"0";"8d6btt1h";;;;;;;;;
"7763";"3";"0";"4a8fbqcc";;;;;;;;;
"7764";"4";"0";"06c0451n";;;;;;;;;
"7765";"5";"0";"bnda623u";;;;;;;;;
"7766";"6";"0";"486a805f";;;;;;;;;
"7767";"7";"0";"fdh6c08j";;;;;;;;;
"7768";"8";"0";"4d1a66ap";;;;;;;;;
"7769";"9";"0";"j353fdjl";;;;;;;;;
"7770";"10";"0";"cf6820cs";;;;;;;;;
"7771";"1";"0";"hd42fa6l";;;;;;;;;
"7772";"2";"0";"3od0988k";;;;;;;;;
"7773";"3";"0";"ac552s6f";;;;;;;;;
"7774";"4";"0";"6s0s9bas";;;;;;;;;
"7775";"5";"0";"50d5cf8k";;;;;;;;;
"7776";"6";"0";"8f105afu";;;;;;;;;
"7777";"7";"0";"2cac614g";;;;;;;;;
"7778";"8";"0";"659fa49i";;;;;;;;;
"7779";"9";"0";"70c2ad0n";;;;;;;;;
"7780";"10";"0";"9f31cbal";;;;;;;;;
"7781";"1";"0";"d7cc6c5o";;;;;;;;;
"7782";"2";"0";"4a2a046h";;;;;;;;;
"7783";"3";"0";"5c06d18c";;;;;;;;;
"7784";"4";"0";"10639b1f";;;;;;;;;
"7785";"5";"0";"6053bccu";;;;;;;;;
"7786";"6";"0";"6f6954bq";;;;;;;;;
"7787";"7";"0";"6d5191fk";;;;;;;;;
"7788";"8";"0";"cb1dn54k";;;;;;;;;
"7789";"9";"0";"c24bb97d";;;;;;;;;
"7790";"10";"0";"32a14bcb";;;;;;;;;
"7791";"1";"0";"ba32538j";;;;;;;;;
"7792";"2";"0";"t8044acu";;;;;;;;;
"7793";"3";"0";"a03696db";;;;;;;;;
"7794";"4";"0";"69l721dn";;;;;;;;;
"7795";"5";"0";"63a7nf1c";;;;;;;;;
"7796";"6";"0";"bf0975df";;;;;;;;;
"7797";"7";"0";"8fd01n1k";;;;;;;;;
"7798";"8";"0";"808b1g7b";;;;;;;;;
"7799";"9";"0";"423f861i";;;;;;;;;
"7800";"10";"0";"93ff4dfq";;;;;;;;;
"7801";"1";"0";"00c7a1fg";;;;;;;;;
"7802";"2";"0";"087ad09n";;;;;;;;;
"7803";"3";"0";"fdc37c0p";;;;;;;;;
"7804";"4";"0";"ff04d04f";;;;;;;;;
"7805";"5";"0";"c5b4126o";;;;;;;;;
"7806";"6";"0";"bac9525o";;;;;;;;;
"7807";"7";"0";"3673hccg";;;;;;;;;
"7808";"8";"0";"o9o3188i";;;;;;;;;
"7809";"9";"0";"cbdf60dh";;;;;;;;;
"7810";"10";"0";"4425b24n";;;;;;;;;
"7811";"1";"0";"n9604a7n";;;;;;;;;
"7812";"2";"0";"f03a15fg";;;;;;;;;
"7813";"3";"0";"30f00aag";;;;;;;;;
"7814";"4";"0";"98832cfo";;;;;;;;;
"7815";"5";"0";"c846f8ml";;;;;;;;;
"7816";"6";"0";"d366b2fu";;;;;;;;;
"7817";"7";"0";"614d160p";;;;;;;;;
"7818";"8";"0";"9i9if5fi";;;;;;;;;
"7819";"9";"0";"4bu36d9a";;;;;;;;;
"7820";"10";"0";"sbd7s88i";;;;;;;;;
"7821";"1";"0";"7bfm848q";;;;;;;;;
"7822";"2";"0";"1187479c";;;;;;;;;
"7823";"3";"0";"c52nc35f";;;;;;;;;
"7824";"4";"0";"cb4cad3d";;;;;;;;;
"7825";"5";"0";"21616f5s";;;;;;;;;
"7826";"6";"0";"2cp99acc";;;;;;;;;
"7827";"7";"0";"a8290c3a";;;;;;;;;
"7828";"8";"0";"c9322d4f";;;;;;;;;
"7829";"9";"0";"1a9j515c";;;;;;;;;
"7830";"10";"0";"67143c1j";;;;;;;;;
"7831";"1";"0";"c6b5f0dq";;;;;;;;;
"7832";"2";"0";"dbd843qm";;;;;;;;;
"7833";"3";"0";"8if597if";;;;;;;;;
"7834";"4";"0";"s46s5s0d";;;;;;;;;
"7835";"5";"0";"135b62bo";;;;;;;;;
"7836";"6";"0";"4b7n6n6i";;;;;;;;;
"7837";"7";"0";"6c6944oo";;;;;;;;;
"7838";"8";"0";"35dj3ffb";;;;;;;;;
"7839";"9";"0";"652a94df";;;;;;;;;
"7840";"10";"0";"25a906ca";;;;;;;;;
"7841";"1";"0";"69d835as";;;;;;;;;
"7842";"2";"0";"5b446c1a";;;;;;;;;
"7843";"3";"0";"25500afc";;;;;;;;;
"7844";"4";"0";"59a7809o";;;;;;;;;
"7845";"5";"0";"1282ca5b";;;;;;;;;
"7846";"6";"0";"81rr3rrc";;;;;;;;;
"7847";"7";"0";"fbd62f4a";;;;;;;;;
"7848";"8";"0";"3c3960ob";;;;;;;;;
"7849";"9";"0";"9bac107j";;;;;;;;;
"7850";"10";"0";"cd82a49f";;;;;;;;;
"7851";"1";"0";"9b70029n";;;;;;;;;
"7852";"2";"0";"d368c0gm";;;;;;;;;
"7853";"3";"0";"6b06b77j";;;;;;;;;
"7854";"4";"0";"43d27tbt";;;;;;;;;
"7855";"5";"0";"baab90aq";;;;;;;;;
"7856";"6";"0";"09b95fcm";;;;;;;;;
"7857";"7";"0";"5faa790o";;;;;;;;;
"7858";"8";"0";"24d2d60d";;;;;;;;;
"7859";"9";"0";"8218ubbc";;;;;;;;;
"7860";"10";"0";"96c9d04p";;;;;;;;;
"7861";"1";"0";"2bbdc6cs";;;;;;;;;
"7862";"2";"0";"358931fu";;;;;;;;;
"7863";"3";"0";"ff4dbc2c";;;;;;;;;
"7864";"4";"0";"8a1c32dk";;;;;;;;;
"7865";"5";"0";"0a11c8fp";;;;;;;;;
"7866";"6";"0";"655715af";;;;;;;;;
"7867";"7";"0";"5c22625o";;;;;;;;;
"7868";"8";"0";"52b782tu";;;;;;;;;
"7869";"9";"0";"52752mct";;;;;;;;;
"7870";"10";"0";"c6fj06cb";;;;;;;;;
"7871";"1";"0";"67c6861f";;;;;;;;;
"7872";"2";"0";"217n33ng";;;;;;;;;
"7873";"3";"0";"aacb6acn";;;;;;;;;
"7874";"4";"0";"2277173l";;;;;;;;;
"7875";"5";"0";"584a234a";;;;;;;;;
"7876";"6";"0";"bbcd97ft";;;;;;;;;
"7877";"7";"0";"f4fc9dcj";;;;;;;;;
"7878";"8";"0";"a8b61c4h";;;;;;;;;
"7879";"9";"0";"6bd28aba";;;;;;;;;
"7880";"10";"0";"666a8ffd";;;;;;;;;
